n,p,bitstring,frecuencia,probabilidad,costo,es_optimo
12,3,011111110000,3,0.005859375,83.86405080400002,False
12,3,100000001111,1,0.001953125,83.86405080400002,False
12,3,101000001010,2,0.00390625,83.83834684200002,False
12,3,001011110111,1,0.001953125,83.605541136,False
12,3,110100001000,1,0.001953125,83.605541136,False
12,3,100101001100,4,0.0078125,83.55765836900001,False
12,3,001110110000,2,0.00390625,83.51105444800001,False
12,3,010110110100,1,0.001953125,83.48121545100001,False
12,3,110101101001,1,0.001953125,83.29006483,False
12,3,001010010110,1,0.001953125,83.29006483,False
12,3,000111110001,1,0.001953125,83.188639255,False
12,3,111000001110,1,0.001953125,83.188639255,False
12,3,101000001111,1,0.001953125,83.18450422000001,False
12,3,011111110101,1,0.001953125,83.15880025800001,False
12,3,111100101000,1,0.001953125,82.96764963700001,False
12,3,000011010111,1,0.001953125,82.96764963700001,False
12,3,111001001111,2,0.00390625,82.83150786400002,False
12,3,000110110000,1,0.001953125,82.83150786400002,False
12,3,011010010010,1,0.001953125,82.640357243,False
12,3,100101101101,1,0.001953125,82.640357243,False
12,3,010010010111,2,0.00390625,82.614653281,False
12,3,101101101000,1,0.001953125,82.614653281,False
12,3,111101101001,2,0.00390625,82.61051824600001,False
12,3,000010010110,2,0.00390625,82.61051824600001,False
12,3,001111110001,2,0.00390625,82.50909267100002,False
12,3,110000001110,1,0.001953125,82.50909267100002,False
12,3,101100101100,2,0.00390625,82.31794205,False
12,3,010011010011,1,0.001953125,82.31794205,False
12,3,011111010100,1,0.001953125,82.241499132,False
12,3,110001101111,1,0.001953125,82.19361636500001,False
12,3,010010010010,1,0.001953125,81.960810659,False
12,3,101101101101,1,0.001953125,81.960810659,False
12,3,100101101000,1,0.001953125,81.935106697,False
12,3,000111010001,1,0.001953125,81.87120117200001,False
12,3,111000101110,1,0.001953125,81.87120117200001,False
12,3,011011010011,1,0.001953125,81.63839546599999,False
12,3,100100101100,1,0.001953125,81.63839546599999,False
12,3,010111010100,1,0.001953125,81.56195254800001,False
12,3,101000101011,1,0.001953125,81.56195254800001,False
12,3,111001101111,1,0.001953125,81.514069781,False
12,3,111011000010,1,0.001953125,81.47686493100001,False
12,3,110100001001,1,0.001953125,81.370801927,False
12,3,011010110010,3,0.005859375,81.32291916000001,False
12,3,100101001101,1,0.001953125,81.32291916000001,False
12,3,010010110111,2,0.00390625,81.29721519800002,False
12,3,101101001000,1,0.001953125,81.29721519800002,False
12,3,001111010001,1,0.001953125,81.191654588,False
12,3,100000001011,1,0.001953125,80.92406104900002,False
12,3,011111110100,1,0.001953125,80.92406104900002,False
12,3,001100111101,2,0.00390625,80.797318347,False
12,3,111100001001,1,0.001953125,80.691255343,False
12,3,011010110111,2,0.00390625,80.61766861400001,False
12,3,100101001000,1,0.001953125,80.61766861400001,False
12,3,011011110011,2,0.00390625,80.320957383,False
12,3,110000001111,2,0.00390625,80.27435346200001,False
12,3,111011100010,3,0.005859375,80.15942684800002,False
12,3,000011100111,2,0.00390625,80.05511947400002,False
12,3,111100011000,1,0.001953125,80.05511947400002,False
12,3,110100101001,1,0.001953125,80.053363844,False
12,3,010100011001,2,0.00390625,79.509719261,False
12,3,001100011101,1,0.001953125,79.47988026400002,False
12,3,110011100010,1,0.001953125,79.47988026400002,False
12,3,010011010111,1,0.001953125,79.377952295,False
12,3,110100011000,1,0.001953125,79.37557289000002,False
12,3,001011100111,1,0.001953125,79.37557289000002,False
12,3,000011010110,1,0.001953125,79.37381726000001,False
12,3,101101101001,1,0.001953125,79.020820904,False
12,3,110000101111,1,0.001953125,78.95691537900001,False
12,3,011100011001,1,0.001953125,78.83017267700002,False
12,3,111100111000,1,0.001953125,78.73768139100001,False
12,3,011011010111,2,0.00390625,78.69840571099999,False
12,3,100100101000,1,0.001953125,78.69840571099999,False
12,3,001010010011,2,0.00390625,78.650522944,False
12,3,110101101100,1,0.001953125,78.650522944,False
12,3,100101001001,1,0.001953125,78.38292940500001,False
12,3,110101001010,1,0.001953125,78.22205112900001,False
12,3,101100111100,2,0.00390625,78.08797380400001,False
12,3,100100001101,1,0.001953125,78.08621817400001,False
12,3,101100001000,2,0.00390625,78.06051421200002,False
12,3,110100111000,3,0.005859375,78.058134807,False
12,3,001011000111,2,0.00390625,78.058134807,False
12,3,111011000011,1,0.001953125,77.88303255400001,False
12,3,101101001001,1,0.001953125,77.703382821,False
12,3,001101111101,1,0.001953125,77.560617361,False
12,3,110010000010,1,0.001953125,77.560617361,False
12,3,011100111001,1,0.001953125,77.51273459400001,False
12,3,011011000011,2,0.00390625,77.40842722000001,False
12,3,110011100011,2,0.00390625,77.24514105500002,False
12,3,001100011100,1,0.001953125,77.24514105500002,False
12,3,001011100110,2,0.00390625,77.14083368100002,False
12,3,111101001101,1,0.001953125,77.05367523400001,False
12,3,000101011101,3,0.005859375,76.92272586200002,False
12,3,000010100111,1,0.001953125,76.81841848800002,False
12,3,010011100011,1,0.001953125,76.770535721,False
12,3,011100011000,1,0.001953125,76.59543346800001,False
12,3,010100011101,1,0.001953125,76.569729506,False
12,3,101011100010,1,0.001953125,76.569729506,False
12,3,111011100011,1,0.001953125,76.56559447100001,False
12,3,100100101001,1,0.001953125,76.463666502,False
12,3,111100011001,2,0.00390625,76.46128709700001,False
12,3,110101101101,2,0.00390625,76.415783735,False
12,3,001010010010,1,0.001953125,76.415783735,False
12,3,010101011001,1,0.001953125,76.273018275,False
12,3,101010100110,1,0.001953125,76.273018275,False
12,3,001101011101,1,0.001953125,76.24317927800001,False
12,3,110010100010,1,0.001953125,76.24317927800001,False
12,3,100100011100,1,0.001953125,76.09098913700001,False
12,3,101011100111,3,0.005859375,75.91588688400002,False
12,3,010100011000,1,0.001953125,75.91588688400002,False
12,3,100011100010,1,0.001953125,75.89018292200002,False
12,3,111111000000,2,0.00390625,75.699032301,False
12,3,000000111111,1,0.001953125,75.699032301,False
12,3,101101001110,1,0.001953125,75.61701396000001,False
12,3,100010100110,3,0.005859375,75.59347169100002,False
12,3,011101011001,1,0.001953125,75.59347169100002,False
12,3,000010000111,2,0.00390625,75.500980405,False
12,3,001011010011,1,0.001953125,75.413821958,False
12,3,001101111100,2,0.00390625,75.325878152,False
12,3,101011000010,1,0.001953125,75.25229142300002,False
12,3,100100111101,2,0.00390625,75.17368801100001,False
12,3,011011000010,1,0.001953125,75.17368801100001,False
12,3,101100111000,1,0.001953125,75.14798404900002,False
12,3,010011000111,1,0.001953125,75.14798404900002,False
12,3,111100111001,1,0.001953125,75.14384901400001,False
12,3,000011000110,1,0.001953125,75.14384901400001,False
12,3,001000111111,4,0.0078125,75.019485717,False
12,3,110111000000,2,0.00390625,75.019485717,False
12,3,110100001010,1,0.001953125,74.985350143,False
12,3,101010000110,1,0.001953125,74.95558019200001,False
12,3,000100111001,1,0.001953125,74.60258383600002,False
12,3,010100111000,2,0.00390625,74.598448801,False
12,3,011100111101,2,0.00390625,74.57274483900001,False
12,3,010011000010,1,0.001953125,74.494141427,False
12,3,100100111000,2,0.00390625,74.46843746500001,False
12,3,111111100000,1,0.001953125,74.38159421800002,False
12,3,000011010101,1,0.001953125,74.34745864400001,False
12,3,011010010000,1,0.001953125,74.02016625,False
12,3,101101101010,1,0.001953125,73.99446228800001,False
12,3,010010010101,1,0.001953125,73.99446228800001,False
12,3,000010010100,1,0.001953125,73.99032725300002,False
12,3,000011110010,1,0.001953125,73.81697424800001,False
12,3,110111100000,1,0.001953125,73.70204763400001,False
12,3,001000011111,1,0.001953125,73.70204763400001,False
12,3,011101011000,1,0.001953125,73.35873248200001,False
12,3,000101011100,1,0.001953125,73.32889348500001,False
12,3,100101101010,1,0.001953125,73.31491570400001,False
12,3,111011100110,1,0.001953125,73.28514575300001,False
12,3,011000011011,2,0.00390625,73.05234004700002,False
12,3,101011100011,1,0.001953125,72.975897129,False
12,3,000111000101,2,0.00390625,72.959848761,False
12,3,100101011100,1,0.001953125,72.854288151,False
12,3,110111000001,1,0.001953125,72.784746508,False
12,3,100101001111,1,0.001953125,72.702728167,False
12,3,010010110101,2,0.00390625,72.67702420500001,False
12,3,100010100010,1,0.001953125,72.65348193600002,False
12,3,001010000110,1,0.001953125,72.586694612,False
12,3,111110000000,1,0.001953125,72.462331315,False
12,3,010000111011,2,0.00390625,72.41444854800001,False
12,3,110000111010,1,0.001953125,72.280302177,False
12,3,100100111001,2,0.00390625,72.23369825600001,False
12,3,011011000110,1,0.001953125,72.23369825600001,False
12,3,111111000001,1,0.001953125,72.105199924,False
12,3,111101001110,1,0.001953125,72.02731661800001,False
12,3,101101001111,1,0.001953125,72.02318158300001,False
12,3,010010110000,1,0.001953125,72.02318158300001,False
12,3,101010000010,1,0.001953125,72.01559043700001,False
12,3,010101111101,1,0.001953125,72.01559043700001,False
12,3,100101111101,3,0.005859375,71.93698702500001,False
12,3,101101111000,1,0.001953125,71.91128306300001,False
12,3,010010000111,1,0.001953125,71.91128306300001,False
12,3,000010000110,1,0.001953125,71.90714802800001,False
12,3,000011000011,2,0.00390625,71.86340029600001,False
12,3,110110000000,1,0.001953125,71.78278473099999,False
12,3,011000111011,1,0.001953125,71.734901964,False
12,3,111010000110,1,0.001953125,71.36588285000002,False
12,3,001111100100,1,0.001953125,71.36300105100001,False
12,3,100010000010,1,0.001953125,71.336043853,False
12,3,011011100110,1,0.001953125,70.91626017300001,False
12,3,100100011001,1,0.001953125,70.91626017300001,False
12,3,011000011010,1,0.001953125,70.817600838,False
12,3,111111100001,1,0.001953125,70.787761841,False
12,3,000000011110,1,0.001953125,70.787761841,False
12,3,111101101110,1,0.001953125,70.70987853500002,False
12,3,010001011011,1,0.001953125,70.49518564499999,False
12,3,001001011111,1,0.001953125,70.46534664800001,False
12,3,110110100000,1,0.001953125,70.46534664800001,False
12,3,100010100011,1,0.001953125,70.41874272700001,False
12,3,011111100001,1,0.001953125,70.313156507,False
12,3,101100011001,1,0.001953125,70.236713589,False
12,3,101111100101,1,0.001953125,70.13805425400001,False
12,3,100111100000,1,0.001953125,70.11235029200002,False
12,3,010011010000,1,0.001953125,70.10391868,False
12,3,011011010101,1,0.001953125,70.07821471800001,False
12,3,000010100011,1,0.001953125,69.944137393,False
12,3,111000001000,1,0.001953125,69.887064097,False
12,3,101001001100,1,0.001953125,69.83918133,False
12,3,000011100010,1,0.001953125,69.58700600200001,False
12,3,011011110000,1,0.001953125,69.466027181,False
12,3,010011110101,1,0.001953125,69.440323219,False
12,3,010001111011,1,0.001953125,69.17774756200001,False
12,3,011101111100,1,0.001953125,69.10130464400001,False
12,3,000000111011,1,0.001953125,68.82475120600002,False
12,3,101111000101,1,0.001953125,68.820616171,False
12,3,011011110101,1,0.001953125,68.76077663500001,False
12,3,000011000010,1,0.001953125,68.26956791900001,False
12,3,001001011110,1,0.001953125,68.23060743900001,False
12,3,110110100001,1,0.001953125,68.23060743900001,False
12,3,011111100000,2,0.00390625,68.078417298,False
12,3,001010000011,2,0.00390625,67.947152726,False
12,3,011001011010,1,0.001953125,67.580899852,False
12,3,100110100101,1,0.001953125,67.580899852,False
12,3,010001011111,1,0.001953125,67.55519589,False
12,3,111110100001,1,0.001953125,67.551060855,False
12,3,000111100001,1,0.001953125,67.403005749,False
12,3,101111100001,1,0.001953125,67.198064499,False
12,3,010001011010,1,0.001953125,66.90135326800001,False
12,3,011001011111,1,0.001953125,66.87564930600001,False
12,3,001011010001,1,0.001953125,66.793630965,False
12,3,011000111110,2,0.00390625,66.560173,False
12,3,100111000001,1,0.001953125,66.560173,False
12,3,100110000101,1,0.001953125,66.263461769,False
12,3,011001111111,1,0.001953125,65.558211223,False
12,3,010110000000,1,0.001953125,65.479607811,False
12,3,001000011101,1,0.001953125,65.08185664100002,False
12,3,111101111101,1,0.001953125,65.03286693300001,False
12,3,000111010110,1,0.001953125,64.97579363700001,False
12,3,000001011011,1,0.001953125,64.270612137,False
12,3,000001111101,1,0.001953125,63.842140322,False
12,3,101000111100,1,0.001953125,63.68995018100001,False
12,3,000000111100,1,0.001953125,63.485008931,False
12,3,011001111110,1,0.001953125,63.323472014000004,False
12,3,110000111111,1,0.001953125,63.171281873000005,False
12,3,110110000010,1,0.001953125,63.162593738000005,False
12,3,101110110101,1,0.001953125,62.671385022,False
12,3,101000011100,1,0.001953125,62.372512098,False
12,3,000001111010,1,0.001953125,61.994217843,False
12,3,000111010011,1,0.001953125,61.69534491900001,False
12,3,001001011010,1,0.001953125,61.356326344,False
12,3,000110111101,1,0.001953125,60.265367061000006,False
12,3,110011100000,1,0.001953125,59.30402401100001,False
12,3,011001011101,1,0.001953125,58.255458313,False
12,3,101011000100,1,0.001953125,58.01642492500001,False
12,3,010001111101,1,0.001953125,57.61756681400001,False
12,3,010110111001,1,0.001953125,56.980783308,False
12,3,110011010011,1,0.001953125,56.30354366,False
12,3,011100111010,1,0.001953125,55.102139132000005,False
12,3,011100111111,1,0.001953125,54.396888586,False
12,3,011101111011,1,0.001953125,54.100177355,False
12,3,111100000000,1,0.001953125,51.250833445000005,False
12,3,011011111011,1,0.001953125,47.286703108,False
12,3,100101110101,1,0.001953125,38.90273275,False
12,3,111000000000,1,0.001953125,36.852809822000005,False
12,3,110110101101,1,0.001953125,28.322072069,False
