job_id,hugr_id,grafo,n,p,shots_configurados,registro,bitstring,frecuencia,probabilidad,costo
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001110010,3,0.005859375,37.915685738
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001110111,3,0.005859375,61.328242977
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0010011000,3,0.005859375,37.336605685
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011100101,3,0.005859375,33.203503532
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101000010,3,0.005859375,13.789902075
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101010010,3,0.005859375,14.469448659000001
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0110011101,3,0.005859375,58.781059126
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0111010000,3,0.005859375,69.762738412
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0111110101,3,0.005859375,77.38096762800001
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010101001,3,0.005859375,34.645304912
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1011100001,3,0.005859375,18.280135619
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1101100010,3,0.005859375,13.924048446
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1101100110,3,0.005859375,34.099904699
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110001001,3,0.005859375,58.091541991
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110011001,3,0.005859375,58.771088575
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110011100,3,0.005859375,41.831933308
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001000011,2,0.00390625,38.238100931000005
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001100011,2,0.00390625,41.831933308
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001110011,2,0.00390625,41.152386724
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001110101,2,0.00390625,28.293988702
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001110110,2,0.00390625,58.091541991
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0010011001,2,0.00390625,34.099904699
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0010111001,2,0.00390625,36.334643908000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0010111101,2,0.00390625,16.158787655
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0100011110,2,0.00390625,18.280135619
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0100011111,2,0.00390625,21.516836604999998
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101000011,2,0.00390625,17.026603061
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101100010,2,0.00390625,17.383734452000002
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101100011,2,0.00390625,20.620435438
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0110111100,2,0.00390625,64.252499321
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0111100001,2,0.00390625,69.440323219
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0111100101,2,0.00390625,78.06051421200002
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1000011010,2,0.00390625,78.06051421200002
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1000101001,2,0.00390625,45.348675130000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1001100111,2,0.00390625,82.193616365
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010001001,2,0.00390625,36.880044121
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010011100,2,0.00390625,20.620435438
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010111100,2,0.00390625,17.026603061
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1011000000,2,0.00390625,23.751575814
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1101000010,2,0.00390625,16.158787655
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1101100011,2,0.00390625,17.160749432
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110011000,2,0.00390625,62.007789561
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110101001,2,0.00390625,55.856802782
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110111001,2,0.00390625,55.177256198
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110111101,2,0.00390625,35.001399945
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1111100000,2,0.00390625,42.728334475000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1111100001,2,0.00390625,39.491633489
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0000011001,1,0.001953125,18.314271193
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0000011111,1,0.001953125,42.728334475000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0000111011,1,0.001953125,53.583264677
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001000010,1,0.001953125,35.001399945
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001000110,1,0.001953125,55.177256198
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001010100,1,0.001953125,22.822548507
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001011011,1,0.001953125,53.315671138000006
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001100010,1,0.001953125,38.595232322
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0001110100,1,0.001953125,25.057287716
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0010011111,1,0.001953125,46.958302721
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0010110100,1,0.001953125,33.793512264
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0010111100,1,0.001953125,19.395488641
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011000000,1,0.001953125,24.226181148
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011000101,1,0.001953125,29.609671155
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011001100,1,0.001953125,18.448348518
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011010110,1,0.001953125,66.560173
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011011001,1,0.001953125,36.067050369
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011100010,1,0.001953125,60.8542678
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011100100,1,0.001953125,36.440204518
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011100111,1,0.001953125,66.23775780700001
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0011110000,1,0.001953125,27.140466941
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0100011010,1,0.001953125,26.900326612
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0100011011,1,0.001953125,30.137027598
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0100011100,1,0.001953125,51.314389894
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0100111011,1,0.001953125,32.371766807
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0100111110,1,0.001953125,20.514874828
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101010101,1,0.001953125,70.916260173
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101100110,1,0.001953125,37.559590705000005
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101100111,1,0.001953125,40.79629169100001
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0101110010,1,0.001953125,16.704187868
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0110001001,1,0.001953125,78.277368795
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0110011000,1,0.001953125,82.193616365
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0110111000,1,0.001953125,84.42835557400001
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0110111001,1,0.001953125,81.191654588
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0110111101,1,0.001953125,61.015798335
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0111000110,1,0.001953125,44.669128546
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0111100100,1,0.001953125,81.29721519800002
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,0111110111,1,0.001953125,44.346713353
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1000001000,1,0.001953125,44.346713353
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1000011001,1,0.001953125,48.26296092300001
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1000011110,1,0.001953125,69.440323219
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1000100010,1,0.001953125,60.748204796
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1001000010,1,0.001953125,61.015798335
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1001000011,1,0.001953125,64.252499321
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1001100010,1,0.001953125,58.781059126
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1001100011,1,0.001953125,62.017760112000005
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1001100110,1,0.001953125,78.956915379
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1001110011,1,0.001953125,61.338213528000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010001000,1,0.001953125,40.116745107
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010001100,1,0.001953125,19.940888854
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010001101,1,0.001953125,16.704187868
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010001111,1,0.001953125,49.738442143
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010111000,1,0.001953125,37.202459314
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010111001,1,0.001953125,33.965758328
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1010111101,1,0.001953125,13.789902075
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1011001000,1,0.001953125,38.149599437000006
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1011100000,1,0.001953125,21.516836604999998
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1011100010,1,0.001953125,54.551090880000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1100001000,1,0.001953125,65.558211223
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1100001101,1,0.001953125,60.174721216
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1100001111,1,0.001953125,27.140466941
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1100011011,1,0.001953125,36.440204518
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1100101100,1,0.001953125,54.703281021
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1100101101,1,0.001953125,57.939982007000005
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1100111001,1,0.001953125,65.880626416
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1100111111,1,0.001953125,24.226181148
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1101000011,1,0.001953125,19.395488641
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1101000110,1,0.001953125,36.334643908000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1101001011,1,0.001953125,33.793512264
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1101100111,1,0.001953125,37.336605685
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110000100,1,0.001953125,55.550410347
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110001010,1,0.001953125,28.293988702
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110001011,1,0.001953125,25.057287716
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110001111,1,0.001953125,4.881431463
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110011101,1,0.001953125,38.595232322
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110100101,1,0.001953125,50.078970152000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110101010,1,0.001953125,26.059249493
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110101101,1,0.001953125,35.680946529
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110101110,1,0.001953125,5.88339324
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1110111000,1,0.001953125,58.413957184000004
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1111000001,1,0.001953125,41.726372698
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1111000010,1,0.001953125,11.928819408999999
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1111000101,1,0.001953125,50.346563691
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1111100101,1,0.001953125,48.111824482
a0ee7567-39f4-4816-a0eb-227624bdce85,955711c4-afd3-490d-a366-4e51def2343f,G10,10,3,512,c,1111100110,1,0.001953125,18.314271193
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,000110110101,6,0.01171875,34.51856221
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,111001101010,6,0.01171875,33.201124127
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,001110110101,5,0.009765625,38.748530456
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,110000101010,5,0.009765625,33.841395031000005
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,110001101011,5,0.009765625,40.667793359
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,110101001000,5,0.009765625,64.908503636
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,111000001010,5,0.009765625,28.293988702
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,000110010101,4,0.0078125,33.201124127
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,000111110101,4,0.0078125,28.293988702
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,001010110111,4,0.0078125,64.908503636
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,001011010111,4,0.0078125,69.81563906100001
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,010110010101,4,0.0078125,78.058134807
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,100001101111,4,0.0078125,76.90461304600002
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,101001001110,4,0.0078125,59.199716637
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,101011100110,4,0.0078125,70.045562968
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,110000101011,4,0.0078125,37.07809601700001
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,110001101010,4,0.0078125,37.431092373
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,111101001000,4,0.0078125,60.67853539
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,000000111110,3,0.005859375,40.809071572
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,000010110111,3,0.005859375,60.67853539
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,000110110001,3,0.005859375,14.342705957
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,001011110111,3,0.005859375,68.498200978
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,001110010101,3,0.005859375,37.431092373
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,001110110100,3,0.005859375,41.985231442
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,001111010101,3,0.005859375,33.841395031000005
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,001111110101,3,0.005859375,32.523956948000006
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,010010010011,3,0.005859375,17.973743184
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,011010000010,3,0.005859375,37.675624260000006
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,011110010001,3,0.005859375,73.66791206000002
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,011110010101,3,0.005859375,82.28810305300001
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,011111010001,3,0.005859375,70.07821471800001
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,100000001110,3,0.005859375,68.76077663500001
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,100100001000,3,0.005859375,47.286703108
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,100101101100,3,0.005859375,33.75937669
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,101001001010,3,0.005859375,79.37557289
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,101001101110,3,0.005859375,57.882278554
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,101001101111,3,0.005859375,54.645577568
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,101101001101,3,0.005859375,16.054480281
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,110000001010,3,0.005859375,32.523956948000006
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,110100101000,3,0.005859375,69.81563906100001
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,111000101110,3,0.005859375,9.435570532
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,111011000010,3,0.005859375,17.885799378
a0ee7567-39f4-4816-a0eb-227624bdce85,34962464-f590-463c-adb1-208f9e7ab007,G12,12,3,512,c,000000111111,2,0.00390625,44.045772558
